Title,Price,Link,Image Link
Apple iPhone 13 - 128GB - Pink (Unlocked)-Excellent,$385.21,https://www.ebay.com/itm/335508213218,https://i.ebayimg.com/images/g/mMkAAOSw3j9mlaDI/s-l140.jpg
Apple iPhone 13 (128GB) Midnight - Unlocked - Great Condition,$355.08,https://www.ebay.com/itm/204924402346,https://i.ebayimg.com/images/g/esYAAOSwEa1msQMy/s-l140.jpg
Apple iPhone 13 - 128 GB - Midnight Unlocked),$290.00,https://www.ebay.com/itm/355936346279,https://i.ebayimg.com/images/g/MrwAAOSwhI5mtGUE/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$350.00,https://www.ebay.com/itm/176511877417,https://i.ebayimg.com/images/g/MZEAAOSw2A1mrBj~/s-l140.jpg
Iphone 13,$335.00,https://www.ebay.com/itm/235682928291,https://i.ebayimg.com/images/g/ozUAAOSw58JmsC2i/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) good condition,$299.00,https://www.ebay.com/itm/335521071900,https://i.ebayimg.com/images/g/1BsAAOSwcZdmsyCd/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked),$365.00,https://www.ebay.com/itm/285987935329,https://i.ebayimg.com/images/g/ebYAAOSwZGJmqnFY/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$217.50,https://www.ebay.com/itm/176507104240,https://i.ebayimg.com/images/g/odgAAOSwZb9mr7YX/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$280.00,https://www.ebay.com/itm/116281166112,https://i.ebayimg.com/images/g/gioAAOSwpD9msl-n/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked),$275.00,https://www.ebay.com/itm/116281320496,https://i.ebayimg.com/images/g/5WsAAOSwKLJmsoqN/s-l140.jpg
"Apple iPhone 13 - Blue, 128GB (Unlocked) SLIGHTLY USED CONDITION",$400.00,https://www.ebay.com/itm/285986504405,https://i.ebayimg.com/images/g/LwIAAOSwkPNmqVcP/s-l140.jpg
*P10 Apple iPhone 13 - 128GB - Blue - Unlocked - Used Condition,$334.11,https://www.ebay.com/itm/285996585654,https://i.ebayimg.com/images/g/5PsAAOSwCZJmmPB3/s-l140.jpg
Apple iPhone 13 - 128 GB - White (Unlocked),$372.00,https://www.ebay.com/itm/135171078208,https://i.ebayimg.com/images/g/fP4AAOSw~W9mqSKV/s-l140.jpg
Apple iPhone 13 - 128 GB - Pink ,$366.00,https://www.ebay.com/itm/156329691049,https://i.ebayimg.com/images/g/maIAAOSwHb5mqRwl/s-l140.jpg
Apple iPhone 13 - 128 GB Green Unlocked Pristine Condition Original Owner A+,$370.00,https://www.ebay.com/itm/166897561619,https://i.ebayimg.com/images/g/pnsAAOSwD-lmo8tk/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$325.00,https://www.ebay.com/itm/186601866794,https://i.ebayimg.com/images/g/e2UAAOSwdz5mqPcQ/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) - Good Condition,$326.00,https://www.ebay.com/itm/186605234742,https://i.ebayimg.com/images/g/qyoAAOSw3RFmqxAi/s-l140.jpg
Apple iPhone 13 128GB Front Camera Blurry ( Missing Lens),$261.00,https://www.ebay.com/itm/305700035958,https://i.ebayimg.com/images/g/s1sAAOSw4f9mqFo7/s-l140.jpg
Apple iPhone 13 256GB Pink - Used Condition (Please Read) Complete Package,$250.00,https://www.ebay.com/itm/285988219800,https://i.ebayimg.com/images/g/ZdQAAOSwR2NmnYcr/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (O2),$229.29,https://www.ebay.com/itm/176509013777,https://i.ebayimg.com/images/g/OZEAAOSwhI5msR-x/s-l140.jpg
Apple iPhone 13 - 128 GB - White (Unlocked),$400.00,https://www.ebay.com/itm/375575594854,https://i.ebayimg.com/images/g/mmcAAOSwN5pmsQ~q/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$315.00,https://www.ebay.com/itm/405136215480,https://i.ebayimg.com/images/g/dWsAAOSwg-RmqnM9/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$365.00,https://www.ebay.com/itm/116270310881,https://i.ebayimg.com/images/g/QjoAAOSwV-dmp6wy/s-l140.jpg
"Apple iPhone 13 - 128GB - Pink (Unlocked) Excellent condition, 85% Health",$381.28,https://www.ebay.com/itm/166891766699,https://i.ebayimg.com/images/g/V0UAAOSwvaJmlPau/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$325.00,https://www.ebay.com/itm/145931821986,https://i.ebayimg.com/images/g/Bg4AAOSwTM1msD~D/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$360.00,https://www.ebay.com/itm/405134537878,https://i.ebayimg.com/images/g/sdQAAOSwZMhmqanc/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$355.00,https://www.ebay.com/itm/365040619373,https://i.ebayimg.com/images/g/rNAAAOSwUu5mqaYA/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$360.00,https://www.ebay.com/itm/387251548335,https://i.ebayimg.com/images/g/yUcAAOSwkHtmqZT~/s-l140.jpg
Apple iPhone 13 (MLML3LL/A) 128 GB Midnight Blue A2482 ONLY FOR SPECTRUM MOBILE,$275.00,https://www.ebay.com/itm/395554286364,https://i.ebayimg.com/images/g/xuMAAOSwQ1lmdE85/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$340.00,https://www.ebay.com/itm/387251447418,https://i.ebayimg.com/images/g/1t4AAOSwyJZmqYox/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$365.00,https://www.ebay.com/itm/365040438898,https://i.ebayimg.com/images/g/SIcAAOSwtvpmqX-y/s-l140.jpg
Apple iPhone 13 128 GB Unlocked Starlight Dual SIM (SIM + eSIM) GOOD CONDITION,$350.00,https://www.ebay.com/itm/145916627123,https://i.ebayimg.com/images/g/IeUAAOSwr5JmjeZQ/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$294.00,https://www.ebay.com/itm/365040406147,https://i.ebayimg.com/images/g/0s4AAOSwGGNmqXZt/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$281.00,https://www.ebay.com/itm/405134160830,https://i.ebayimg.com/images/g/uNUAAOSw2DBmqWnt/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$304.96,https://www.ebay.com/itm/405134131678,https://i.ebayimg.com/images/g/Kw8AAOSwwdtmqV-2/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$306.00,https://www.ebay.com/itm/387251131761,https://i.ebayimg.com/images/g/JiMAAOSwRtZmqVn6/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$315.00,https://www.ebay.com/itm/355924275469,https://i.ebayimg.com/images/g/-9YAAOSwjr5mrotm/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$360.00,https://www.ebay.com/itm/405134066307,https://i.ebayimg.com/images/g/cqoAAOSw41pmqVKX/s-l140.jpg
"Apple iPhone 13 (128GB Starlight, Unlocked) Ready To Ship ✅",$347.22,https://www.ebay.com/itm/176507372156,https://i.ebayimg.com/images/g/Q0QAAOSwwhFmr45j/s-l140.jpg
"Apple iPhone 13 (128GB Starlight, Unlocked) Ready To Ship ✅",$347.22,https://www.ebay.com/itm/176506923941,https://i.ebayimg.com/images/g/Q0QAAOSwwhFmr45j/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$380.00,https://www.ebay.com/itm/405133949256,https://i.ebayimg.com/images/g/IwoAAOSwCUpmqT3f/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$356.00,https://www.ebay.com/itm/387250803850,https://i.ebayimg.com/images/g/ccMAAOSwsd9mqTdL/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$338.00,https://www.ebay.com/itm/387250755963,https://i.ebayimg.com/images/g/B20AAOSwZupmqTK~/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$341.00,https://www.ebay.com/itm/365040152198,https://i.ebayimg.com/images/g/858AAOSw8NhmqSTx/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$327.00,https://www.ebay.com/itm/365040102037,https://i.ebayimg.com/images/g/8A4AAOSwYEpmqRb8/s-l140.jpg
*P10 Apple iPhone 13 - 128GB - Blue - Unlocked - Used Condition,$334.11,https://www.ebay.com/itm/285993256496,https://i.ebayimg.com/images/g/5PsAAOSwCZJmmPB3/s-l140.jpg
Apple iPhone 13 - 128 GB -white(Unlocked),$350.00,https://www.ebay.com/itm/315602284440,https://i.ebayimg.com/images/g/pNYAAOSwOwFmq9Ha/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$364.00,https://www.ebay.com/itm/387250080630,https://i.ebayimg.com/images/g/KqMAAOSwuc9mqNrM/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Pink,$316.00,https://www.ebay.com/itm/387250080044,https://i.ebayimg.com/images/g/8JQAAOSwnLRmqNqI/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$305.00,https://www.ebay.com/itm/365039699525,https://i.ebayimg.com/images/g/9cQAAOSw5w5mqNrV/s-l140.jpg
Apple iPhone 13. 128GB. Model NLA73LL/A. Unlocked.,$259.00,https://www.ebay.com/itm/305708619432,https://i.ebayimg.com/images/g/c50AAOSwJEBmrTJJ/s-l140.jpg
Apple iPhone 13 UNLOCKED - 128 GB - Blue - 90% BH,$323.00,https://www.ebay.com/itm/305696316735,https://i.ebayimg.com/images/g/PGgAAOSwd~pmZQHA/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Green,$375.00,https://www.ebay.com/itm/365038790616,https://i.ebayimg.com/images/g/yEcAAOSwOcBmqEsl/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Blue,$355.00,https://www.ebay.com/itm/365038727073,https://i.ebayimg.com/images/g/2hMAAOSwyJZmqD98/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Blue,$302.00,https://www.ebay.com/itm/405132047906,https://i.ebayimg.com/images/g/HjcAAOSwlrtmqDpJ/s-l140.jpg
Apple iPhone 13 - A2482 - 128GB - Black - Unlocked (AP45N),$356.00,https://www.ebay.com/itm/387239496989,https://i.ebayimg.com/images/g/fcQAAOSw7DNmo~qb/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$300.00,https://www.ebay.com/itm/387248363489,https://i.ebayimg.com/images/g/fRgAAOSwR7xmqCSi/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$356.00,https://www.ebay.com/itm/387248178129,https://i.ebayimg.com/images/g/JNQAAOSwdGRmqAwH/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$330.00,https://www.ebay.com/itm/405131707176,https://i.ebayimg.com/images/g/41YAAOSwYZ9mqAXY/s-l140.jpg
Apple iPhone 13 - 128 GB - Black,$350.00,https://www.ebay.com/itm/355924115775,https://i.ebayimg.com/images/g/mDIAAOSw~7ZmrYED/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$300.00,https://www.ebay.com/itm/355924234640,https://i.ebayimg.com/images/g/-9YAAOSwjr5mrotm/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) (CA),$297.09,https://www.ebay.com/itm/375562961207,https://i.ebayimg.com/images/g/q-IAAOSwuVJmmXWS/s-l140.jpg
iPhone 13 128 GB Pink,$339.99,https://www.ebay.com/itm/226269302273,https://i.ebayimg.com/images/g/pqcAAOSwYDtmqaUy/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked),$320.00,https://www.ebay.com/itm/315628054130,https://i.ebayimg.com/images/g/IcQAAOSw~GJmroON/s-l140.jpg
Apple iPhone 13 - 128 GB - Starlight (Sprint) (Single SIM),$270.00,https://www.ebay.com/itm/355904296688,https://i.ebayimg.com/images/g/jjEAAOSwJeBmpUW~/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$355.00,https://www.ebay.com/itm/405131526683,https://i.ebayimg.com/images/g/38EAAOSwJchmp-Zm/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$340.00,https://www.ebay.com/itm/365038123264,https://i.ebayimg.com/images/g/08wAAOSwpplmp8iA/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$295.00,https://www.ebay.com/itm/365038034490,https://i.ebayimg.com/images/g/610AAOSwY1xmp7v~/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$283.00,https://www.ebay.com/itm/387247146540,https://i.ebayimg.com/images/g/HgkAAOSw81Fmp7SX/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$288.00,https://www.ebay.com/itm/365037956076,https://i.ebayimg.com/images/g/XNQAAOSwSSBmp6wp/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$320.00,https://www.ebay.com/itm/405131034858,https://i.ebayimg.com/images/g/WkMAAOSwGBFmp6UJ/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$306.00,https://www.ebay.com/itm/405130957001,https://i.ebayimg.com/images/g/F4MAAOSwg01mp5xw/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$322.30,https://www.ebay.com/itm/405130857155,https://i.ebayimg.com/images/g/Z1oAAOSw5xtmp5Nl/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$338.00,https://www.ebay.com/itm/405130824864,https://i.ebayimg.com/images/g/VLAAAOSwf6Rmp4~F/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Red,$348.00,https://www.ebay.com/itm/387246665537,https://i.ebayimg.com/images/g/HRwAAOSwd8Jmp4sD/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$350.00,https://www.ebay.com/itm/176502110564,https://i.ebayimg.com/images/g/MZEAAOSw2A1mrBj~/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$300.00,https://www.ebay.com/itm/176502105567,https://i.ebayimg.com/images/g/-YIAAOSw-mxmrBgy/s-l140.jpg
Apple iPhone 13 - 128GB - Green (Carrier Unlocked) (Battery 100%),$366.00,https://www.ebay.com/itm/166898145385,https://i.ebayimg.com/images/g/vYQAAOSwJx9moGTP/s-l140.jpg
Apple iPhone 13 - 128GB - Midnight (Unlocked). Good Condition,$327.56,https://www.ebay.com/itm/276570597746,https://i.ebayimg.com/images/g/v~oAAOSwdihmpiEM/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue,$350.00,https://www.ebay.com/itm/355920370050,https://i.ebayimg.com/images/g/XnQAAOSwA6RmrCnZ/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$360.00,https://www.ebay.com/itm/135174823690,https://i.ebayimg.com/images/g/VhkAAOSwoLFmmW4x/s-l140.jpg
Apple iPhone 13 - 128 GB - Black/Blue (Unlocked) Physical SIM/Dual SIM,$326.00,https://www.ebay.com/itm/285979126552,https://i.ebayimg.com/images/g/rHIAAOSw83dmmZIi/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked) (Dual SIM (SIM + eSIM)),$370.00,https://www.ebay.com/itm/126597280467,https://i.ebayimg.com/images/g/NlEAAOSwJrpmpaNu/s-l140.jpg
iPhone 13,$251.50,https://www.ebay.com/itm/226261063006,https://i.ebayimg.com/images/g/dwQAAOSw9xxmfs7a/s-l140.jpg
Apple iPhone 13 - A2482 - 128GB - Black - Unlocked (AP44P),$375.00,https://www.ebay.com/itm/387234221080,https://i.ebayimg.com/images/g/YZcAAOSwqptmoXsl/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$280.00,https://www.ebay.com/itm/315598922043,https://i.ebayimg.com/images/g/tSgAAOSwGVlmpVt3/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$298.00,https://www.ebay.com/itm/315598919619,https://i.ebayimg.com/images/g/2j4AAOSw3UpmpVo7/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$280.00,https://www.ebay.com/itm/315598922043,https://i.ebayimg.com/images/g/tSgAAOSwGVlmpVt3/s-l500.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$298.00,https://www.ebay.com/itm/315598919619,https://i.ebayimg.com/images/g/2j4AAOSw3UpmpVo7/s-l500.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked),$299.00,https://www.ebay.com/itm/365042003980,https://i.ebayimg.com/images/g/mC8AAOSwWTRmqo4t/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$377.00,https://www.ebay.com/itm/235667922261,https://i.ebayimg.com/images/g/-ykAAOSwF5tmoom-/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$330.00,https://www.ebay.com/itm/355899082752,https://i.ebayimg.com/images/g/rdkAAOSwutRmooJ3/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked) VERY GOOD CONDITION,$355.00,https://www.ebay.com/itm/196534669665,https://i.ebayimg.com/images/g/tlIAAOSwnLBmpliw/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) Plus Accessories - EXCELLENT!!,$325.00,https://www.ebay.com/itm/395568751757,https://i.ebayimg.com/images/g/n7QAAOSwtXFmq6FE/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$310.00,https://www.ebay.com/itm/405125740017,https://i.ebayimg.com/images/g/Ny4AAOSwwhFmpFiA/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/387240145430,https://i.ebayimg.com/images/g/arYAAOSw0x9mpFDT/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/405125658291,https://i.ebayimg.com/images/g/8wUAAOSwEwNmpEb7/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$306.03,https://www.ebay.com/itm/405125614225,https://i.ebayimg.com/images/g/VycAAOSwZa5mpD~N/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$305.00,https://www.ebay.com/itm/387239854005,https://i.ebayimg.com/images/g/4DYAAOSwY7VmpDTx/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$317.00,https://www.ebay.com/itm/405125518180,https://i.ebayimg.com/images/g/M0YAAOSwCkRmpDGO/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$317.00,https://www.ebay.com/itm/405125503232,https://i.ebayimg.com/images/g/ZbEAAOSwrHNmpC06/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$330.00,https://www.ebay.com/itm/405125445793,https://i.ebayimg.com/images/g/5PAAAOSwGxtmpB98/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/365032988333,https://i.ebayimg.com/images/g/nMEAAOSwJ9dmpBhX/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/365032966164,https://i.ebayimg.com/images/g/VTUAAOSwGrxmpBO8/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$380.00,https://www.ebay.com/itm/405125370084,https://i.ebayimg.com/images/g/beEAAOSwKZhmpA-t/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/365032909233,https://i.ebayimg.com/images/g/jIQAAOSwogJmpAdG/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$370.00,https://www.ebay.com/itm/365032838517,https://i.ebayimg.com/images/g/934AAOSwMGRmo~zd/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$364.00,https://www.ebay.com/itm/365032815926,https://i.ebayimg.com/images/g/udQAAOSwss9mo~mq/s-l140.jpg
Apple iPhone 13 - 128 GB Green Unlocked Pristine Condition Original Owner A+,$347.00,https://www.ebay.com/itm/166887891942,https://i.ebayimg.com/images/g/pnsAAOSwD-lmo8tk/s-l140.jpg
Apple iPhone 13 - 128 GB - Blue (Unlocked),$275.00,https://www.ebay.com/itm/355914681064,https://i.ebayimg.com/images/g/fYkAAOSwMpNmqlYZ/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$365.78,https://www.ebay.com/itm/405124429548,https://i.ebayimg.com/images/g/dXAAAOSw0gpmo5bj/s-l140.jpg
Apple Iphone 13 128gb Green Unlocked,$334.11,https://www.ebay.com/itm/296588459573,https://i.ebayimg.com/images/g/dNQAAOSwmHtmnKXJ/s-l140.jpg
Apple iPhone 13 A2482 Xfinity Only 128GB Midnight Good,$232.50,https://www.ebay.com/itm/126594306214,https://i.ebayimg.com/images/g/8xYAAOSwF5tmoxYT/s-l140.jpg
Apple iPhone 13 5G 128GB Factory Unlocked - EXCELLENT,$399.00,https://www.ebay.com/itm/305698273650,https://i.ebayimg.com/images/g/FtYAAOSwAm9mncnS/s-l140.jpg
Apple iPhone 13 - 128 GB - Green (Unlocked) (Single SIM),$323.21,https://www.ebay.com/itm/405118686453,https://i.ebayimg.com/images/g/968AAOSwImZmoBLu/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2631 (Unlocked) - Midnight,$364.00,https://www.ebay.com/itm/387236844633,https://i.ebayimg.com/images/g/N0kAAOSwYDtmoraL/s-l140.jpg
Apple iPhone 13 - 128GB - Starlight (Unlocked) 87% Battery Screen Mint,$360.32,https://www.ebay.com/itm/285984968366,https://i.ebayimg.com/images/g/fRQAAOSwD4Rmp~FP/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$375.00,https://www.ebay.com/itm/387236721104,https://i.ebayimg.com/images/g/FyUAAOSwyZhmoqeG/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$345.00,https://www.ebay.com/itm/405122846005,https://i.ebayimg.com/images/g/5P8AAOSwqUdmoqAG/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$335.00,https://www.ebay.com/itm/387236569913,https://i.ebayimg.com/images/g/1ygAAOSwullmopYr/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$350.00,https://www.ebay.com/itm/405122752964,https://i.ebayimg.com/images/g/5gwAAOSwquZmoo97/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$330.00,https://www.ebay.com/itm/387236455119,https://i.ebayimg.com/images/g/T5gAAOSwG3Jmooq6/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$325.00,https://www.ebay.com/itm/365030720584,https://i.ebayimg.com/images/g/mmYAAOSw2SxmooGo/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$364.00,https://www.ebay.com/itm/405122617918,https://i.ebayimg.com/images/g/GWcAAOSwm4dmonhd/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$340.00,https://www.ebay.com/itm/405122547860,https://i.ebayimg.com/images/g/pSQAAOSwTJhmomxo/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$309.00,https://www.ebay.com/itm/365030595137,https://i.ebayimg.com/images/g/~CQAAOSw~hZmomnU/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$350.00,https://www.ebay.com/itm/405122477525,https://i.ebayimg.com/images/g/G4wAAOSw4XxmomCQ/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$322.00,https://www.ebay.com/itm/365030497439,https://i.ebayimg.com/images/g/idQAAOSwb~ZmolzS/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$360.00,https://www.ebay.com/itm/365030482167,https://i.ebayimg.com/images/g/A0gAAOSw6iBmolsA/s-l140.jpg
Apple iPhone 13 128GB Smartphone A2482 (Unlocked) - Starlight,$367.00,https://www.ebay.com/itm/387236007906,https://i.ebayimg.com/images/g/W~4AAOSwjU5molCg/s-l140.jpg
Apple iPhone 13 - 256GB - Blue (Unlocked),$365.00,https://www.ebay.com/itm/235667441011,https://i.ebayimg.com/images/g/Ry0AAOSwC7BmlBrV/s-l140.jpg
Apple iPhone 13 - 128 GB -black 99%bat,$330.00,https://www.ebay.com/itm/196521597483,https://i.ebayimg.com/images/g/3-sAAOSw41pmoX0S/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)) *READ*,$249.00,https://www.ebay.com/itm/266920376406,https://i.ebayimg.com/images/g/DoYAAOSwWkVmmtuf/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked) (Dual SIM (SIM + eSIM)),$310.00,https://www.ebay.com/itm/135158858233,https://i.ebayimg.com/images/g/4pYAAOSwHadmntFY/s-l140.jpg
iPhone 13 128gb unlocked. Great Battery Health,$318.00,https://www.ebay.com/itm/405117083111,https://i.ebayimg.com/images/g/~vsAAOSwx0JmfxsF/s-l140.jpg
Apple iPhone 13 128GB(A2482) Red It’s Unlocked READ BELOW,$220.00,https://www.ebay.com/itm/405127517478,https://i.ebayimg.com/images/g/ngIAAOSwApJmo1Rk/s-l140.jpg
Factory Unlocked Apple iPhone 13 128GB Blue MLMT3LL/A,$320.00,https://www.ebay.com/itm/276561467701,https://i.ebayimg.com/images/g/jNoAAOSws05mkyyJ/s-l140.jpg
Apple iPhone 13 - 128GB - Pink - Unlocked,$353.77,https://www.ebay.com/itm/256578994664,https://i.ebayimg.com/images/g/AaMAAOSwH5tmnU9k/s-l140.jpg
*P10 Apple iPhone 13 - 128GB - Blue - Unlocked - Used Condition,$386.52,https://www.ebay.com/itm/285981374954,https://i.ebayimg.com/images/g/5PsAAOSwCZJmmPB3/s-l140.jpg
Apple iPhone 13 128GB Factory Unlocked (Midnight) Very Good,$365.00,https://www.ebay.com/itm/256578297095,https://i.ebayimg.com/images/g/q0gAAOSwNTpmnC2i/s-l140.jpg
Apple iPhone 13 - 128 GB Unlocked ,$391.00,https://www.ebay.com/itm/166878494455,https://i.ebayimg.com/images/g/o1sAAOSwu69mnCQv/s-l140.jpg
Apple iPhone 13 - 128 GB - Black (Unlocked),$250.00,https://www.ebay.com/itm/355904256510,https://i.ebayimg.com/images/g/jBgAAOSweEdmpT4u/s-l140.jpg
Apple iPhone 13 A2482 MLML3LL/A - 128 GB Black (Unlocked) Dual SIM - SIM + eSIM,$369.99,https://www.ebay.com/itm/126596595437,https://i.ebayimg.com/images/g/iPIAAOSwFQ1mpQRc/s-l140.jpg
